FilenameMask,EID,Angle1,Angle2,FilenameCurv,FilenameParc
sub-NDARXF956ZU6-203.20-84.00-curv-mask.png,sub-NDARXF956ZU6,203.2,84.0,sub-NDARXF956ZU6-203.2-84.0-curv.png,sub-NDARXF956ZU6-203.2-84.0-parc.png
sub-NDARKC880ZHY-209.46-98.17-curv-mask.png,sub-NDARKC880ZHY,209.46,98.17,sub-NDARKC880ZHY-209.46-98.17-curv.png,sub-NDARKC880ZHY-209.46-98.17-parc.png
sub-NDAREH852JE0-206.66-79.95-curv-mask.png,sub-NDAREH852JE0,206.66,79.95,sub-NDAREH852JE0-206.66-79.95-curv.png,sub-NDAREH852JE0-206.66-79.95-parc.png
sub-NDARKC220LZG-208.35-88.96-curv-mask.png,sub-NDARKC220LZG,208.35,88.96,sub-NDARKC220LZG-208.35-88.96-curv.png,sub-NDARKC220LZG-208.35-88.96-parc.png
sub-NDARNM783ZVV-201.53-75.31-curv-mask.png,sub-NDARNM783ZVV,201.53,75.31,sub-NDARNM783ZVV-201.53-75.31-curv.png,sub-NDARNM783ZVV-201.53-75.31-parc.png
sub-NDARLC770YL9-195.90-76.01-curv-mask.png,sub-NDARLC770YL9,195.9,76.01,sub-NDARLC770YL9-195.9-76.01-curv.png,sub-NDARLC770YL9-195.9-76.01-parc.png
sub-NDARTK657DV6-202.54-89.96-curv-mask.png,sub-NDARTK657DV6,202.54,89.96,sub-NDARTK657DV6-202.54-89.96-curv.png,sub-NDARTK657DV6-202.54-89.96-parc.png
sub-NDARED628HMQ-203.82-80.68-curv-mask.png,sub-NDARED628HMQ,203.82,80.68,sub-NDARED628HMQ-203.82-80.68-curv.png,sub-NDARED628HMQ-203.82-80.68-parc.png
sub-NDARUL456EER-212.80-91.10-curv-mask.png,sub-NDARUL456EER,212.8,91.1,sub-NDARUL456EER-212.8-91.1-curv.png,sub-NDARUL456EER-212.8-91.1-parc.png
sub-NDARUU801VFA-203.40-87.06-curv-mask.png,sub-NDARUU801VFA,203.4,87.06,sub-NDARUU801VFA-203.4-87.06-curv.png,sub-NDARUU801VFA-203.4-87.06-parc.png
sub-NDARPW915RGD-223.28-84.96-curv-mask.png,sub-NDARPW915RGD,223.28,84.96,sub-NDARPW915RGD-223.28-84.96-curv.png,sub-NDARPW915RGD-223.28-84.96-parc.png
sub-NDARDB161LU6-200.06-98.36-curv-mask.png,sub-NDARDB161LU6,200.06,98.36,sub-NDARDB161LU6-200.06-98.36-curv.png,sub-NDARDB161LU6-200.06-98.36-parc.png
sub-NDARMZ119VPH-215.33-92.12-curv-mask.png,sub-NDARMZ119VPH,215.33,92.12,sub-NDARMZ119VPH-215.33-92.12-curv.png,sub-NDARMZ119VPH-215.33-92.12-parc.png
sub-NDARUL290YKN-212.75-103.50-curv-mask.png,sub-NDARUL290YKN,212.75,103.5,sub-NDARUL290YKN-212.75-103.5-curv.png,sub-NDARUL290YKN-212.75-103.5-parc.png
sub-NDARVN899GWP-198.80-104.26-curv-mask.png,sub-NDARVN899GWP,198.8,104.26,sub-NDARVN899GWP-198.8-104.26-curv.png,sub-NDARVN899GWP-198.8-104.26-parc.png
sub-NDARBM490LK7-202.85-84.74-curv-mask.png,sub-NDARBM490LK7,202.85,84.74,sub-NDARBM490LK7-202.85-84.74-curv.png,sub-NDARBM490LK7-202.85-84.74-parc.png
sub-NDARPX901GZH-210.53-84.50-curv-mask.png,sub-NDARPX901GZH,210.53,84.5,sub-NDARPX901GZH-210.53-84.5-curv.png,sub-NDARPX901GZH-210.53-84.5-parc.png
sub-NDARPU981GWF-220.00-85.80-curv-mask.png,sub-NDARPU981GWF,220.0,85.8,sub-NDARPU981GWF-220.0-85.8-curv.png,sub-NDARPU981GWF-220.0-85.8-parc.png
sub-NDARYE221LZB-223.96-104.31-curv-mask.png,sub-NDARYE221LZB,223.96,104.31,sub-NDARYE221LZB-223.96-104.31-curv.png,sub-NDARYE221LZB-223.96-104.31-parc.png
sub-NDARXX895FNJ-200.35-76.07-curv-mask.png,sub-NDARXX895FNJ,200.35,76.07,sub-NDARXX895FNJ-200.35-76.07-curv.png,sub-NDARXX895FNJ-200.35-76.07-parc.png
sub-NDARAP964VDB-207.94-90.16-curv-mask.png,sub-NDARAP964VDB,207.94,90.16,sub-NDARAP964VDB-207.94-90.16-curv.png,sub-NDARAP964VDB-207.94-90.16-parc.png
sub-NDARDE877RFH-210.90-88.48-curv-mask.png,sub-NDARDE877RFH,210.9,88.48,sub-NDARDE877RFH-210.9-88.48-curv.png,sub-NDARDE877RFH-210.9-88.48-parc.png
sub-NDARBK082PDD-208.55-89.01-curv-mask.png,sub-NDARBK082PDD,208.55,89.01,sub-NDARBK082PDD-208.55-89.01-curv.png,sub-NDARBK082PDD-208.55-89.01-parc.png
sub-NDARLZ228PCB-216.74-100.79-curv-mask.png,sub-NDARLZ228PCB,216.74,100.79,sub-NDARLZ228PCB-216.74-100.79-curv.png,sub-NDARLZ228PCB-216.74-100.79-parc.png
sub-NDARRR622MYT-220.33-103.48-curv-mask.png,sub-NDARRR622MYT,220.33,103.48,sub-NDARRR622MYT-220.33-103.48-curv.png,sub-NDARRR622MYT-220.33-103.48-parc.png
sub-NDARLJ472DLM-198.38-103.15-curv-mask.png,sub-NDARLJ472DLM,198.38,103.15,sub-NDARLJ472DLM-198.38-103.15-curv.png,sub-NDARLJ472DLM-198.38-103.15-parc.png
sub-NDARVT231LJG-217.29-87.25-curv-mask.png,sub-NDARVT231LJG,217.29,87.25,sub-NDARVT231LJG-217.29-87.25-curv.png,sub-NDARVT231LJG-217.29-87.25-parc.png
sub-NDARTU768MY1-206.65-79.83-curv-mask.png,sub-NDARTU768MY1,206.65,79.83,sub-NDARTU768MY1-206.65-79.83-curv.png,sub-NDARTU768MY1-206.65-79.83-parc.png
sub-NDAREN417DJE-207.77-100.16-curv-mask.png,sub-NDAREN417DJE,207.77,100.16,sub-NDAREN417DJE-207.77-100.16-curv.png,sub-NDAREN417DJE-207.77-100.16-parc.png
sub-NDAREK575JNM-205.97-84.08-curv-mask.png,sub-NDAREK575JNM,205.97,84.08,sub-NDAREK575JNM-205.97-84.08-curv.png,sub-NDAREK575JNM-205.97-84.08-parc.png
sub-NDARJK910PDK-211.88-101.27-curv-mask.png,sub-NDARJK910PDK,211.88,101.27,sub-NDARJK910PDK-211.88-101.27-curv.png,sub-NDARJK910PDK-211.88-101.27-parc.png
sub-NDARUB495UD1-210.98-96.43-curv-mask.png,sub-NDARUB495UD1,210.98,96.43,sub-NDARUB495UD1-210.98-96.43-curv.png,sub-NDARUB495UD1-210.98-96.43-parc.png
sub-NDARVG597HNL-221.78-99.31-curv-mask.png,sub-NDARVG597HNL,221.78,99.31,sub-NDARVG597HNL-221.78-99.31-curv.png,sub-NDARVG597HNL-221.78-99.31-parc.png
sub-NDARAR305LXG-199.72-93.61-curv-mask.png,sub-NDARAR305LXG,199.72,93.61,sub-NDARAR305LXG-199.72-93.61-curv.png,sub-NDARAR305LXG-199.72-93.61-parc.png
sub-NDARCK815WZR-200.70-97.41-curv-mask.png,sub-NDARCK815WZR,200.7,97.41,sub-NDARCK815WZR-200.7-97.41-curv.png,sub-NDARCK815WZR-200.7-97.41-parc.png
sub-NDARLF283KJX-195.49-96.61-curv-mask.png,sub-NDARLF283KJX,195.49,96.61,sub-NDARLF283KJX-195.49-96.61-curv.png,sub-NDARLF283KJX-195.49-96.61-parc.png
sub-NDAREZ098ZPE-220.63-83.69-curv-mask.png,sub-NDAREZ098ZPE,220.63,83.69,sub-NDAREZ098ZPE-220.63-83.69-curv.png,sub-NDAREZ098ZPE-220.63-83.69-parc.png
sub-NDAREX065KJU-202.48-103.75-curv-mask.png,sub-NDAREX065KJU,202.48,103.75,sub-NDAREX065KJU-202.48-103.75-curv.png,sub-NDAREX065KJU-202.48-103.75-parc.png
sub-NDARVC964LX0-206.61-85.03-curv-mask.png,sub-NDARVC964LX0,206.61,85.03,sub-NDARVC964LX0-206.61-85.03-curv.png,sub-NDARVC964LX0-206.61-85.03-parc.png
sub-NDARWF122UUJ-223.62-87.20-curv-mask.png,sub-NDARWF122UUJ,223.62,87.2,sub-NDARWF122UUJ-223.62-87.2-curv.png,sub-NDARWF122UUJ-223.62-87.2-parc.png
sub-NDARAE012DGA-206.42-82.45-curv-mask.png,sub-NDARAE012DGA,206.42,82.45,sub-NDARAE012DGA-206.42-82.45-curv.png,sub-NDARAE012DGA-206.42-82.45-parc.png
sub-NDARRW536ZM2-222.86-79.71-curv-mask.png,sub-NDARRW536ZM2,222.86,79.71,sub-NDARRW536ZM2-222.86-79.71-curv.png,sub-NDARRW536ZM2-222.86-79.71-parc.png
sub-NDARBF293YRB-210.36-90.11-curv-mask.png,sub-NDARBF293YRB,210.36,90.11,sub-NDARBF293YRB-210.36-90.11-curv.png,sub-NDARBF293YRB-210.36-90.11-parc.png
sub-NDARFV725DEQ-197.32-99.31-curv-mask.png,sub-NDARFV725DEQ,197.32,99.31,sub-NDARFV725DEQ-197.32-99.31-curv.png,sub-NDARFV725DEQ-197.32-99.31-parc.png
sub-NDARZR567HWG-220.78-90.73-curv-mask.png,sub-NDARZR567HWG,220.78,90.73,sub-NDARZR567HWG-220.78-90.73-curv.png,sub-NDARZR567HWG-220.78-90.73-parc.png
sub-NDARDZ266KET-215.75-94.80-curv-mask.png,sub-NDARDZ266KET,215.75,94.8,sub-NDARDZ266KET-215.75-94.8-curv.png,sub-NDARDZ266KET-215.75-94.8-parc.png
sub-NDAREK686WN1-196.18-104.96-curv-mask.png,sub-NDAREK686WN1,196.18,104.96,sub-NDAREK686WN1-196.18-104.96-curv.png,sub-NDAREK686WN1-196.18-104.96-parc.png
sub-NDARCH628LKW-204.07-83.15-curv-mask.png,sub-NDARCH628LKW,204.07,83.15,sub-NDARCH628LKW-204.07-83.15-curv.png,sub-NDARCH628LKW-204.07-83.15-parc.png
sub-NDARWX338NDL-219.15-104.74-curv-mask.png,sub-NDARWX338NDL,219.15,104.74,sub-NDARWX338NDL-219.15-104.74-curv.png,sub-NDARWX338NDL-219.15-104.74-parc.png
sub-NDARXR123PFR-207.42-79.65-curv-mask.png,sub-NDARXR123PFR,207.42,79.65,sub-NDARXR123PFR-207.42-79.65-curv.png,sub-NDARXR123PFR-207.42-79.65-parc.png
sub-NDARPW635LN4-217.78-84.80-curv-mask.png,sub-NDARPW635LN4,217.78,84.8,sub-NDARPW635LN4-217.78-84.8-curv.png,sub-NDARPW635LN4-217.78-84.8-parc.png
sub-NDARJC399UW7-204.26-99.67-curv-mask.png,sub-NDARJC399UW7,204.26,99.67,sub-NDARJC399UW7-204.26-99.67-curv.png,sub-NDARJC399UW7-204.26-99.67-parc.png
sub-NDARVP281CJ4-213.82-102.35-curv-mask.png,sub-NDARVP281CJ4,213.82,102.35,sub-NDARVP281CJ4-213.82-102.35-curv.png,sub-NDARVP281CJ4-213.82-102.35-parc.png
sub-NDARNR734JZH-215.05-85.03-curv-mask.png,sub-NDARNR734JZH,215.05,85.03,sub-NDARNR734JZH-215.05-85.03-curv.png,sub-NDARNR734JZH-215.05-85.03-parc.png
sub-NDARRN444MJG-217.48-98.15-curv-mask.png,sub-NDARRN444MJG,217.48,98.15,sub-NDARRN444MJG-217.48-98.15-curv.png,sub-NDARRN444MJG-217.48-98.15-parc.png
sub-NDARNE800DCT-209.30-101.94-curv-mask.png,sub-NDARNE800DCT,209.3,101.94,sub-NDARNE800DCT-209.3-101.94-curv.png,sub-NDARNE800DCT-209.3-101.94-parc.png
sub-NDAREV342ABE-203.38-79.00-curv-mask.png,sub-NDAREV342ABE,203.38,79.0,sub-NDAREV342ABE-203.38-79.0-curv.png,sub-NDAREV342ABE-203.38-79.0-parc.png
sub-NDARCP452ZVH-218.43-93.33-curv-mask.png,sub-NDARCP452ZVH,218.43,93.33,sub-NDARCP452ZVH-218.43-93.33-curv.png,sub-NDARCP452ZVH-218.43-93.33-parc.png
sub-NDARHG232EWH-198.14-96.09-curv-mask.png,sub-NDARHG232EWH,198.14,96.09,sub-NDARHG232EWH-198.14-96.09-curv.png,sub-NDARHG232EWH-198.14-96.09-parc.png
sub-NDARGH775KF5-218.13-83.25-curv-mask.png,sub-NDARGH775KF5,218.13,83.25,sub-NDARGH775KF5-218.13-83.25-curv.png,sub-NDARGH775KF5-218.13-83.25-parc.png
sub-NDARDE319VD1-209.63-97.97-curv-mask.png,sub-NDARDE319VD1,209.63,97.97,sub-NDARDE319VD1-209.63-97.97-curv.png,sub-NDARDE319VD1-209.63-97.97-parc.png
sub-NDARYD585PXP-215.49-83.10-curv-mask.png,sub-NDARYD585PXP,215.49,83.1,sub-NDARYD585PXP-215.49-83.1-curv.png,sub-NDARYD585PXP-215.49-83.1-parc.png
sub-NDARHL164JHH-199.76-94.06-curv-mask.png,sub-NDARHL164JHH,199.76,94.06,sub-NDARHL164JHH-199.76-94.06-curv.png,sub-NDARHL164JHH-199.76-94.06-parc.png
sub-NDARPL440BX5-200.17-98.08-curv-mask.png,sub-NDARPL440BX5,200.17,98.08,sub-NDARPL440BX5-200.17-98.08-curv.png,sub-NDARPL440BX5-200.17-98.08-parc.png
sub-NDARPG874CMG-216.47-84.85-curv-mask.png,sub-NDARPG874CMG,216.47,84.85,sub-NDARPG874CMG-216.47-84.85-curv.png,sub-NDARPG874CMG-216.47-84.85-parc.png
sub-NDARRW475MPT-203.91-104.13-curv-mask.png,sub-NDARRW475MPT,203.91,104.13,sub-NDARRW475MPT-203.91-104.13-curv.png,sub-NDARRW475MPT-203.91-104.13-parc.png
sub-NDARYL272HDW-213.92-96.13-curv-mask.png,sub-NDARYL272HDW,213.92,96.13,sub-NDARYL272HDW-213.92-96.13-curv.png,sub-NDARYL272HDW-213.92-96.13-parc.png
sub-NDARVC964LX0-207.27-93.41-curv-mask.png,sub-NDARVC964LX0,207.27,93.41,sub-NDARVC964LX0-207.27-93.41-curv.png,sub-NDARVC964LX0-207.27-93.41-parc.png
sub-NDARDT550XYX-196.78-102.03-curv-mask.png,sub-NDARDT550XYX,196.78,102.03,sub-NDARDT550XYX-196.78-102.03-curv.png,sub-NDARDT550XYX-196.78-102.03-parc.png
sub-NDARNR459MUJ-202.10-87.95-curv-mask.png,sub-NDARNR459MUJ,202.1,87.95,sub-NDARNR459MUJ-202.1-87.95-curv.png,sub-NDARNR459MUJ-202.1-87.95-parc.png
sub-NDARAU708TL8-208.07-104.84-curv-mask.png,sub-NDARAU708TL8,208.07,104.84,sub-NDARAU708TL8-208.07-104.84-curv.png,sub-NDARAU708TL8-208.07-104.84-parc.png
sub-NDARZV421TCZ-222.38-98.54-curv-mask.png,sub-NDARZV421TCZ,222.38,98.54,sub-NDARZV421TCZ-222.38-98.54-curv.png,sub-NDARZV421TCZ-222.38-98.54-parc.png
sub-NDARZD415ZZ1-215.12-94.57-curv-mask.png,sub-NDARZD415ZZ1,215.12,94.57,sub-NDARZD415ZZ1-215.12-94.57-curv.png,sub-NDARZD415ZZ1-215.12-94.57-parc.png
sub-NDARCN500KJG-209.54-93.88-curv-mask.png,sub-NDARCN500KJG,209.54,93.88,sub-NDARCN500KJG-209.54-93.88-curv.png,sub-NDARCN500KJG-209.54-93.88-parc.png
sub-NDARPG847LB8-207.71-85.79-curv-mask.png,sub-NDARPG847LB8,207.71,85.79,sub-NDARPG847LB8-207.71-85.79-curv.png,sub-NDARPG847LB8-207.71-85.79-parc.png
sub-NDARUJ292JXV-211.53-100.05-curv-mask.png,sub-NDARUJ292JXV,211.53,100.05,sub-NDARUJ292JXV-211.53-100.05-curv.png,sub-NDARUJ292JXV-211.53-100.05-parc.png
sub-NDAREY897LB1-209.30-97.62-curv-mask.png,sub-NDAREY897LB1,209.3,97.62,sub-NDAREY897LB1-209.3-97.62-curv.png,sub-NDAREY897LB1-209.3-97.62-parc.png
sub-NDARXE638NCB-199.40-104.25-curv-mask.png,sub-NDARXE638NCB,199.4,104.25,sub-NDARXE638NCB-199.4-104.25-curv.png,sub-NDARXE638NCB-199.4-104.25-parc.png
sub-NDARNH766CU7-196.93-89.60-curv-mask.png,sub-NDARNH766CU7,196.93,89.6,sub-NDARNH766CU7-196.93-89.6-curv.png,sub-NDARNH766CU7-196.93-89.6-parc.png
sub-NDARCA153NKE-199.80-100.04-curv-mask.png,sub-NDARCA153NKE,199.8,100.04,sub-NDARCA153NKE-199.8-100.04-curv.png,sub-NDARCA153NKE-199.8-100.04-parc.png
sub-NDARBN365EV3-204.27-86.77-curv-mask.png,sub-NDARBN365EV3,204.27,86.77,sub-NDARBN365EV3-204.27-86.77-curv.png,sub-NDARBN365EV3-204.27-86.77-parc.png
sub-NDARYY218AGA-198.78-77.54-curv-mask.png,sub-NDARYY218AGA,198.78,77.54,sub-NDARYY218AGA-198.78-77.54-curv.png,sub-NDARYY218AGA-198.78-77.54-parc.png
sub-NDARHF545HFW-196.56-78.48-curv-mask.png,sub-NDARHF545HFW,196.56,78.48,sub-NDARHF545HFW-196.56-78.48-curv.png,sub-NDARHF545HFW-196.56-78.48-parc.png
sub-NDARJT517YHZ-217.29-100.25-curv-mask.png,sub-NDARJT517YHZ,217.29,100.25,sub-NDARJT517YHZ-217.29-100.25-curv.png,sub-NDARJT517YHZ-217.29-100.25-parc.png
sub-NDARMM905VYR-201.57-92.43-curv-mask.png,sub-NDARMM905VYR,201.57,92.43,sub-NDARMM905VYR-201.57-92.43-curv.png,sub-NDARMM905VYR-201.57-92.43-parc.png
sub-NDARFA464HJQ-212.87-92.75-curv-mask.png,sub-NDARFA464HJQ,212.87,92.75,sub-NDARFA464HJQ-212.87-92.75-curv.png,sub-NDARFA464HJQ-212.87-92.75-parc.png
sub-NDARFF061VUK-212.30-87.03-curv-mask.png,sub-NDARFF061VUK,212.3,87.03,sub-NDARFF061VUK-212.3-87.03-curv.png,sub-NDARFF061VUK-212.3-87.03-parc.png
sub-NDARKM718VKX-215.87-100.27-curv-mask.png,sub-NDARKM718VKX,215.87,100.27,sub-NDARKM718VKX-215.87-100.27-curv.png,sub-NDARKM718VKX-215.87-100.27-parc.png
sub-NDARKB614KGY-198.38-77.17-curv-mask.png,sub-NDARKB614KGY,198.38,77.17,sub-NDARKB614KGY-198.38-77.17-curv.png,sub-NDARKB614KGY-198.38-77.17-parc.png
sub-NDARKX665ZD3-213.01-83.04-curv-mask.png,sub-NDARKX665ZD3,213.01,83.04,sub-NDARKX665ZD3-213.01-83.04-curv.png,sub-NDARKX665ZD3-213.01-83.04-parc.png
sub-NDARCD453JG4-208.87-77.97-curv-mask.png,sub-NDARCD453JG4,208.87,77.97,sub-NDARCD453JG4-208.87-77.97-curv.png,sub-NDARCD453JG4-208.87-77.97-parc.png
sub-NDARWZ283CWB-212.33-100.44-curv-mask.png,sub-NDARWZ283CWB,212.33,100.44,sub-NDARWZ283CWB-212.33-100.44-curv.png,sub-NDARWZ283CWB-212.33-100.44-parc.png
sub-NDAREJ327AH7-212.47-82.78-curv-mask.png,sub-NDAREJ327AH7,212.47,82.78,sub-NDAREJ327AH7-212.47-82.78-curv.png,sub-NDAREJ327AH7-212.47-82.78-parc.png
sub-NDARZM739MH6-213.17-91.83-curv-mask.png,sub-NDARZM739MH6,213.17,91.83,sub-NDARZM739MH6-213.17-91.83-curv.png,sub-NDARZM739MH6-213.17-91.83-parc.png
sub-NDARPH176EWC-201.80-103.06-curv-mask.png,sub-NDARPH176EWC,201.8,103.06,sub-NDARPH176EWC-201.8-103.06-curv.png,sub-NDARPH176EWC-201.8-103.06-parc.png
sub-NDARPX219TW0-218.62-103.84-curv-mask.png,sub-NDARPX219TW0,218.62,103.84,sub-NDARPX219TW0-218.62-103.84-curv.png,sub-NDARPX219TW0-218.62-103.84-parc.png
sub-NDARYN484LLR-202.75-77.85-curv-mask.png,sub-NDARYN484LLR,202.75,77.85,sub-NDARYN484LLR-202.75-77.85-curv.png,sub-NDARYN484LLR-202.75-77.85-parc.png
sub-NDARVF012BD2-212.48-92.52-curv-mask.png,sub-NDARVF012BD2,212.48,92.52,sub-NDARVF012BD2-212.48-92.52-curv.png,sub-NDARVF012BD2-212.48-92.52-parc.png
sub-NDARFG953RRK-203.25-88.72-curv-mask.png,sub-NDARFG953RRK,203.25,88.72,sub-NDARFG953RRK-203.25-88.72-curv.png,sub-NDARFG953RRK-203.25-88.72-parc.png
sub-NDAREZ098ZPE-211.11-92.17-curv-mask.png,sub-NDAREZ098ZPE,211.11,92.17,sub-NDAREZ098ZPE-211.11-92.17-curv.png,sub-NDAREZ098ZPE-211.11-92.17-parc.png
sub-NDARBU098PJT-222.48-77.24-curv-mask.png,sub-NDARBU098PJT,222.48,77.24,sub-NDARBU098PJT-222.48-77.24-curv.png,sub-NDARBU098PJT-222.48-77.24-parc.png
sub-NDARFE163HVN-220.11-102.37-curv-mask.png,sub-NDARFE163HVN,220.11,102.37,sub-NDARFE163HVN-220.11-102.37-curv.png,sub-NDARFE163HVN-220.11-102.37-parc.png
sub-NDARXZ685TU4-223.38-104.41-curv-mask.png,sub-NDARXZ685TU4,223.38,104.41,sub-NDARXZ685TU4-223.38-104.41-curv.png,sub-NDARXZ685TU4-223.38-104.41-parc.png
sub-NDARTP022VL6-202.63-83.76-curv-mask.png,sub-NDARTP022VL6,202.63,83.76,sub-NDARTP022VL6-202.63-83.76-curv.png,sub-NDARTP022VL6-202.63-83.76-parc.png
sub-NDARZV421TCZ-208.39-88.17-curv-mask.png,sub-NDARZV421TCZ,208.39,88.17,sub-NDARZV421TCZ-208.39-88.17-curv.png,sub-NDARZV421TCZ-208.39-88.17-parc.png
sub-NDARTM946WJ7-197.23-80.12-curv-mask.png,sub-NDARTM946WJ7,197.23,80.12,sub-NDARTM946WJ7-197.23-80.12-curv.png,sub-NDARTM946WJ7-197.23-80.12-parc.png
sub-NDARMV981GZ7-216.31-83.82-curv-mask.png,sub-NDARMV981GZ7,216.31,83.82,sub-NDARMV981GZ7-216.31-83.82-curv.png,sub-NDARMV981GZ7-216.31-83.82-parc.png
sub-NDARHW216PER-215.17-84.83-curv-mask.png,sub-NDARHW216PER,215.17,84.83,sub-NDARHW216PER-215.17-84.83-curv.png,sub-NDARHW216PER-215.17-84.83-parc.png
sub-NDARWF090RZ7-212.05-88.23-curv-mask.png,sub-NDARWF090RZ7,212.05,88.23,sub-NDARWF090RZ7-212.05-88.23-curv.png,sub-NDARWF090RZ7-212.05-88.23-parc.png
sub-NDARET949LMU-196.20-97.57-curv-mask.png,sub-NDARET949LMU,196.2,97.57,sub-NDARET949LMU-196.2-97.57-curv.png,sub-NDARET949LMU-196.2-97.57-parc.png
sub-NDARVT454LAE-213.33-93.35-curv-mask.png,sub-NDARVT454LAE,213.33,93.35,sub-NDARVT454LAE-213.33-93.35-curv.png,sub-NDARVT454LAE-213.33-93.35-parc.png
sub-NDARDM425CG2-219.90-94.03-curv-mask.png,sub-NDARDM425CG2,219.9,94.03,sub-NDARDM425CG2-219.9-94.03-curv.png,sub-NDARDM425CG2-219.9-94.03-parc.png
sub-NDARAX287BLD-219.40-96.30-curv-mask.png,sub-NDARAX287BLD,219.4,96.3,sub-NDARAX287BLD-219.4-96.3-curv.png,sub-NDARAX287BLD-219.4-96.3-parc.png
sub-NDARJV225EYT-210.84-78.43-curv-mask.png,sub-NDARJV225EYT,210.84,78.43,sub-NDARJV225EYT-210.84-78.43-curv.png,sub-NDARJV225EYT-210.84-78.43-parc.png
sub-NDARVY366HWJ-224.39-84.94-curv-mask.png,sub-NDARVY366HWJ,224.39,84.94,sub-NDARVY366HWJ-224.39-84.94-curv.png,sub-NDARVY366HWJ-224.39-84.94-parc.png
sub-NDARYE017HZA-208.65-99.88-curv-mask.png,sub-NDARYE017HZA,208.65,99.88,sub-NDARYE017HZA-208.65-99.88-curv.png,sub-NDARYE017HZA-208.65-99.88-parc.png
sub-NDARGL800LDW-215.19-87.63-curv-mask.png,sub-NDARGL800LDW,215.19,87.63,sub-NDARGL800LDW-215.19-87.63-curv.png,sub-NDARGL800LDW-215.19-87.63-parc.png
sub-NDARPX244EHJ-215.63-80.68-curv-mask.png,sub-NDARPX244EHJ,215.63,80.68,sub-NDARPX244EHJ-215.63-80.68-curv.png,sub-NDARPX244EHJ-215.63-80.68-parc.png
sub-NDARFU916UZY-201.50-98.41-curv-mask.png,sub-NDARFU916UZY,201.5,98.41,sub-NDARFU916UZY-201.5-98.41-curv.png,sub-NDARFU916UZY-201.5-98.41-parc.png
sub-NDAREK801BPB-214.69-94.72-curv-mask.png,sub-NDAREK801BPB,214.69,94.72,sub-NDAREK801BPB-214.69-94.72-curv.png,sub-NDAREK801BPB-214.69-94.72-parc.png
sub-NDARUY876VL1-210.52-102.52-curv-mask.png,sub-NDARUY876VL1,210.52,102.52,sub-NDARUY876VL1-210.52-102.52-curv.png,sub-NDARUY876VL1-210.52-102.52-parc.png
sub-NDARGH775KF5-223.20-86.97-curv-mask.png,sub-NDARGH775KF5,223.2,86.97,sub-NDARGH775KF5-223.2-86.97-curv.png,sub-NDARGH775KF5-223.2-86.97-parc.png
sub-NDARRK213WCF-224.82-97.97-curv-mask.png,sub-NDARRK213WCF,224.82,97.97,sub-NDARRK213WCF-224.82-97.97-curv.png,sub-NDARRK213WCF-224.82-97.97-parc.png
sub-NDARYD585PXP-218.98-86.20-curv-mask.png,sub-NDARYD585PXP,218.98,86.2,sub-NDARYD585PXP-218.98-86.2-curv.png,sub-NDARYD585PXP-218.98-86.2-parc.png
sub-NDARGC124PAW-197.75-103.04-curv-mask.png,sub-NDARGC124PAW,197.75,103.04,sub-NDARGC124PAW-197.75-103.04-curv.png,sub-NDARGC124PAW-197.75-103.04-parc.png
sub-NDARKH944KVE-214.32-78.51-curv-mask.png,sub-NDARKH944KVE,214.32,78.51,sub-NDARKH944KVE-214.32-78.51-curv.png,sub-NDARKH944KVE-214.32-78.51-parc.png
sub-NDARTK834FT9-210.53-80.95-curv-mask.png,sub-NDARTK834FT9,210.53,80.95,sub-NDARTK834FT9-210.53-80.95-curv.png,sub-NDARTK834FT9-210.53-80.95-parc.png
sub-NDARXU715EGL-204.63-91.35-curv-mask.png,sub-NDARXU715EGL,204.63,91.35,sub-NDARXU715EGL-204.63-91.35-curv.png,sub-NDARXU715EGL-204.63-91.35-parc.png
sub-NDARDG929LYJ-220.83-104.19-curv-mask.png,sub-NDARDG929LYJ,220.83,104.19,sub-NDARDG929LYJ-220.83-104.19-curv.png,sub-NDARDG929LYJ-220.83-104.19-parc.png
sub-NDARJR473HXT-204.70-77.25-curv-mask.png,sub-NDARJR473HXT,204.7,77.25,sub-NDARJR473HXT-204.7-77.25-curv.png,sub-NDARJR473HXT-204.7-77.25-parc.png
sub-NDARKZ519FBT-214.30-87.90-curv-mask.png,sub-NDARKZ519FBT,214.3,87.9,sub-NDARKZ519FBT-214.3-87.9-curv.png,sub-NDARKZ519FBT-214.3-87.9-parc.png
sub-NDARYU290HJ3-214.97-95.77-curv-mask.png,sub-NDARYU290HJ3,214.97,95.77,sub-NDARYU290HJ3-214.97-95.77-curv.png,sub-NDARYU290HJ3-214.97-95.77-parc.png
sub-NDARHK598YJC-199.53-95.84-curv-mask.png,sub-NDARHK598YJC,199.53,95.84,sub-NDARHK598YJC-199.53-95.84-curv.png,sub-NDARHK598YJC-199.53-95.84-parc.png
sub-NDARPX219TW0-201.79-88.87-curv-mask.png,sub-NDARPX219TW0,201.79,88.87,sub-NDARPX219TW0-201.79-88.87-curv.png,sub-NDARPX219TW0-201.79-88.87-parc.png
sub-NDARGB060TAM-224.15-83.19-curv-mask.png,sub-NDARGB060TAM,224.15,83.19,sub-NDARGB060TAM-224.15-83.19-curv.png,sub-NDARGB060TAM-224.15-83.19-parc.png
